226679.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
229657.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
225726.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
225215.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
225691.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
225550.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
226585.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
226479.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
227047.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
227579.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
225667.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
225948.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
227617.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
228451.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
3462967.0;282;[11 - 2 - 6 - 4 - 8 - 1 - 12 - 0 - 10 - 3 - 5 - 7 - 9 - 13 - 11]
